1,2022-02-27T15:24:00+05:30,https://www.gossiplankanews.com/2022/02/blog-post_27.html
2,2022-02-27T15:11:00+05:30,https://www.gossiplankanews.com/2022/02/Russian-banks-are-disconnected-from-the-international-SWIFT-system.html
3,2022-02-27T14:57:00+05:30,https://www.gossiplankanews.com/2022/02/Ukraine-is-going-to-join-the-European-Union-to-save-Russia.html
4,2022-02-27T14:45:00+05:30,https://www.gossiplankanews.com/2022/02/I-will-come-to-any-country-that-does-not-fly-missiles-and-discuss---President-of-Ukraine.html
5,2022-02-27T14:26:00+05:30,https://www.gossiplankanews.com/2022/02/mahinda-speaks.html
6,2022-02-27T14:14:00+05:30,https://www.gossiplankanews.com/2022/02/The-couple-who-went-to-Nuwara-Eliya-and-slept-in-a-barbecue-room-has-died.html
7,2022-02-27T13:42:00+05:30,https://www.gossiplankanews.com/2022/02/raigam-telees-nomination-evening-photo.html
8,2022-02-27T09:18:00+05:30,https://www.gossiplankanews.com/2022/02/ukrain-russia-war.html
9,2022-02-26T19:58:00+05:30,https://www.gossiplankanews.com/2022/02/raigam-telees-20202021-nomination.html
10,2022-02-26T16:00:00+05:30,https://www.gossiplankanews.com/2022/02/blog-post_26.html
11,2022-02-26T15:26:00+05:30,https://www.gossiplankanews.com/2022/02/Putin-ate-it-while-the-machines-were-making-peace-in-Europe---this-war-will-last-a-long-time-Macron.html
12,2022-02-26T15:03:00+05:30,https://www.gossiplankanews.com/2022/02/Kiev-residents-paralyze-Russian-tanks-that-bombed-cocktail-bottles-and-stormed-the-city-Video.html
13,2022-02-26T14:34:00+05:30,https://www.gossiplankanews.com/2022/02/ukraine-russia-news.html
14,2022-02-26T14:08:00+05:30,https://www.gossiplankanews.com/2022/02/channa-jayanath-death.html
15,2022-02-26T13:26:00+05:30,https://www.gossiplankanews.com/2022/02/updates.html
16,2022-02-26T13:13:00+05:30,https://www.gossiplankanews.com/2022/02/Due-to-the-dollar-crisis-it-is-not-possible-to-preserve-the-dead.html
17,2022-02-26T12:00:00+05:30,https://www.gossiplankanews.com/2022/02/raigam-teles-2020-2021_0437564078.html
18,2022-02-26T09:39:00+05:30,https://www.gossiplankanews.com/2022/02/power-cut-shedule_02105844368.html
19,2022-02-26T09:28:00+05:30,https://www.gossiplankanews.com/2022/02/ceypetco-lioc.html
20,2022-02-25T15:30:00+05:30,https://www.gossiplankanews.com/2022/02/choca-malli-court.html
21,2022-02-25T15:00:00+05:30,https://www.gossiplankanews.com/2022/02/Fifteen-student-pregnant-14-year-old-girl-known-through-online-education.html
22,2022-02-25T14:41:00+05:30,https://www.gossiplankanews.com/2022/02/blog-post_25.html
23,2022-02-25T14:00:00+05:30,https://www.gossiplankanews.com/2022/02/homagama-accident.html
24,2022-02-25T13:30:00+05:30,https://www.gossiplankanews.com/2022/02/Archbishop-Malcolm-Cardinal-to-meet-with-Pope-in-Vatican-tomorrow.html
25,2022-02-25T12:45:00+05:30,https://www.gossiplankanews.com/2022/02/Dutch-woman-who-came-to-live-with-Tiktok-youth-dies-in-Wellawatte-apartment.html
26,2022-02-25T12:30:00+05:30,https://www.gossiplankanews.com/2022/02/weligama-incident.html
27,2022-02-25T12:02:00+05:30,https://www.gossiplankanews.com/2022/02/uk-pm-supports-ukraine.html
28,2022-02-25T11:48:00+05:30,https://www.gossiplankanews.com/2022/02/Sri-Lanka-neutral-in-Russia-Ukraine-war---Government-position-clear.html
29,2022-02-25T11:29:00+05:30,https://www.gossiplankanews.com/2022/02/Even-when-there-is-oil-it-is-piled-up-and-the-lights-are-turned-off---it-will-go-for-6-hours-tomorrow.html
30,2022-02-25T10:57:00+05:30,https://www.gossiplankanews.com/2022/02/russia-ukrain-civil-war.html
31,2022-02-25T10:28:00+05:30,https://www.gossiplankanews.com/2022/02/sarath-weerasekara-sequrity-hospitalized.html
32,2022-02-25T10:04:00+05:30,https://www.gossiplankanews.com/2022/02/University-of-Kelani-Survey-with-APIDM-Reveals-Digital-Usage-Information-in-Sri-Lanka.html
33,2022-02-25T09:20:00+05:30,https://www.gossiplankanews.com/2022/02/dematagoda-ruwan.html
34,2022-02-25T09:10:00+05:30,https://www.gossiplankanews.com/2022/02/raigam-teles-2020-2021.html
35,2022-02-25T08:15:00+05:30,https://www.gossiplankanews.com/2022/02/ukrain-cartoon.html
36,2022-02-25T07:36:00+05:30,https://www.gossiplankanews.com/2022/02/137-Ukrainians-killed-on-first-day-Domestic-protests-against-Putin.html
37,2022-02-24T19:33:00+05:30,https://www.gossiplankanews.com/2022/02/power-cut-shedule-friday.html
38,2022-02-24T16:30:00+05:30,https://www.gossiplankanews.com/2022/02/Out-of-1200-solar-applications-no-application-was-approved.html
39,2022-02-24T16:00:00+05:30,https://www.gossiplankanews.com/2022/02/Switzerland%20goes%20bankrupt%20under%20money%20laundering%20.html
40,2022-02-24T15:16:00+05:30,https://www.gossiplankanews.com/2022/02/gonut-with-donut-italy-embassy.html
41,2022-02-24T15:07:00+05:30,https://www.gossiplankanews.com/2022/02/power-cut-protest.html
42,2022-02-24T14:35:00+05:30,https://www.gossiplankanews.com/2022/02/bandula-padmakumara-passed-away.html
43,2022-02-24T13:40:00+05:30,https://www.gossiplankanews.com/2022/02/blog-post_24.html
44,2022-02-24T13:00:00+05:30,https://www.gossiplankanews.com/2022/02/old-man-love.html
45,2022-02-24T12:11:00+05:30,https://www.gossiplankanews.com/2022/02/Ukraine-suspends-all-flights-shelling-TV-tower-destroyed-martial-law-declared.html
46,2022-02-24T11:50:00+05:30,https://www.gossiplankanews.com/2022/02/Attacks-only-on-military-bases-cities-do-not-harass-civilians-Russia.html
47,2022-02-24T10:41:00+05:30,https://www.gossiplankanews.com/2022/02/Explosions-occur-everywhere-the-Ukraine-Russian-war-begins.html
48,2022-02-24T10:10:00+05:30,https://www.gossiplankanews.com/2022/02/shawari-film-media-preview.html
49,2022-02-24T09:57:00+05:30,https://www.gossiplankanews.com/2022/02/manjula-dissanayake.html
50,2022-02-24T08:48:00+05:30,https://www.gossiplankanews.com/2022/02/dollar-rupee-cartoon.html
51,2022-02-24T07:45:00+05:30,https://www.gossiplankanews.com/2022/02/sunil-madhawa-premathilake.html
52,2022-02-24T07:07:00+05:30,https://www.gossiplankanews.com/2022/02/nuwara-eliya-fuel-issue.html
53,2022-02-23T21:01:00+05:30,https://www.gossiplankanews.com/2022/02/blog-post_23.html
54,2022-02-23T20:23:00+05:30,https://www.gossiplankanews.com/2022/02/power-cut-shedule_01237959967.html
55,2022-02-23T16:30:00+05:30,https://www.gossiplankanews.com/2022/02/wendaruwe-uplai-thera.html
56,2022-02-23T16:00:00+05:30,https://www.gossiplankanews.com/2022/02/starlink-musk.html
57,2022-02-23T15:26:00+05:30,https://www.gossiplankanews.com/2022/02/pasyala-massage-girl-story.html
58,2022-02-23T14:52:00+05:30,https://www.gossiplankanews.com/2022/02/nimal-lansa-speaks.html
59,2022-02-23T14:36:00+05:30,https://www.gossiplankanews.com/2022/02/slbc-rajarata-service.html
60,2022-02-23T14:32:00+05:30,https://www.gossiplankanews.com/2022/02/pushpika-police.html
61,2022-02-23T13:40:00+05:30,https://www.gossiplankanews.com/2022/02/mount-lavinia-incident.html
62,2022-02-23T12:49:00+05:30,https://www.gossiplankanews.com/2022/02/panadura-salindu.html
